usuario_id,livro_id,data_emprestimo,data_devolucao,data_devolucao_real,status
1938,1719,2023-07-11,2024-04-17,2024-06-23,concluido
1058,258,2021-11-13,2024-07-02,,atrasado
642,241,2021-06-28,2024-06-07,,concluido
489,195,2021-08-07,2024-10-05,,concluido
162,782,2020-02-28,2024-03-06,2024-05-30,concluido
292,1230,2020-12-19,2023-12-25,2024-03-26,atrasado
113,877,2023-08-22,2024-08-10,2024-08-25,pendente
934,711,2020-05-26,2023-12-22,,pendente
1258,1032,2023-10-01,2024-02-10,2024-01-24,pendente
435,615,2023-06-09,2023-12-28,,concluido
1965,1408,2022-12-15,2024-05-10,2024-06-30,atrasado
232,330,2020-11-03,2024-04-27,2023-12-24,pendente
1210,1820,2023-10-06,2024-06-14,2024-09-18,concluido
1618,848,2020-04-27,2024-06-19,2024-10-22,concluido
745,1041,2020-09-16,2024-07-02,,atrasado
112,835,2020-09-12,2024-08-06,2024-08-03,atrasado
373,1899,2023-07-31,2024-08-10,,pendente
1712,820,2020-09-02,2024-04-22,,concluido
876,1259,2020-06-21,2024-03-17,,atrasado
1009,1688,2022-06-29,2024-09-15,2024-06-28,concluido
942,766,2021-07-30,2024-03-15,2024-08-04,atrasado
920,1805,2023-09-24,2023-11-19,,atrasado
314,1321,2021-06-02,2024-08-20,,atrasado
292,1904,2021-03-10,2024-01-21,2024-05-09,atrasado
307,329,2023-08-10,2024-08-14,2024-09-01,atrasado
1828,813,2023-06-02,2024-08-22,2024-08-12,concluido
11,294,2020-04-26,2024-02-13,,concluido
1626,490,2023-09-15,2024-04-07,2024-10-03,concluido
96,1982,2021-11-27,2024-02-18,2024-02-15,atrasado
153,763,2023-07-17,2024-09-28,2023-12-31,pendente
1975,1475,2020-06-04,2023-11-27,,pendente
285,1593,2021-02-06,2024-01-05,,atrasado
1341,1602,2020-04-17,2024-04-25,2023-11-28,concluido
1398,431,2020-11-27,2024-10-25,,atrasado
1644,1977,2023-02-19,2023-11-06,2024-09-07,concluido
1286,612,2020-07-02,2024-01-30,2023-12-22,atrasado
1407,1937,2021-06-22,2024-09-24,2023-12-07,concluido
589,1615,2022-06-27,2024-03-11,,concluido
573,66,2023-09-20,2024-09-10,2024-09-25,atrasado
997,232,2022-08-12,2024-01-15,2024-03-20,pendente
1582,1880,2021-11-28,2024-07-05,2024-08-02,concluido
1061,1615,2023-06-12,2024-07-20,,pendente
979,402,2023-06-02,2024-05-24,2024-01-11,atrasado
805,193,2022-05-01,2024-03-18,,concluido
624,1568,2022-11-04,2023-11-26,,pendente
1267,800,2022-07-29,2024-02-03,,concluido
536,1307,2021-11-16,2024-03-28,,concluido
1333,1978,2023-04-02,2024-03-18,2024-08-31,pendente
58,67,2022-06-15,2024-01-22,2024-01-10,pendente
1568,872,2020-04-09,2024-07-30,,atrasado
1582,237,2020-01-04,2024-09-11,2024-02-24,concluido
1401,1064,2022-07-04,2024-06-18,,atrasado
182,1526,2022-10-02,2024-03-01,,concluido
1780,1134,2022-05-07,2024-02-22,,atrasado
903,668,2021-07-04,2024-05-23,2024-03-16,atrasado
1176,785,2022-02-11,2024-08-05,2024-07-18,atrasado
28,875,2022-05-14,2024-08-28,,concluido
290,177,2023-08-01,2024-01-20,2024-03-29,atrasado
508,1086,2021-09-01,2024-03-01,,atrasado
1748,1836,2021-08-12,2024-10-27,,pendente
1913,52,2020-03-29,2024-03-18,,concluido
771,365,2021-10-15,2023-11-10,,concluido
701,1273,2022-03-10,2024-07-01,2024-10-09,concluido
1824,849,2020-09-18,2024-08-11,2024-05-10,pendente
536,1969,2020-12-26,2024-04-14,2024-10-28,pendente
173,1239,2021-11-24,2024-07-05,,atrasado
672,83,2021-03-02,2024-06-03,2024-10-22,concluido
372,971,2020-11-16,2024-08-01,2024-09-24,concluido
208,1122,2020-09-27,2024-08-11,,atrasado
1601,706,2022-07-25,2023-12-08,,pendente
76,1374,2022-05-30,2024-10-23,2024-06-30,concluido
1962,841,2020-06-24,2024-07-03,2024-03-18,atrasado
1603,162,2023-08-11,2024-03-12,,pendente
79,1887,2023-01-25,2024-01-20,2024-07-18,pendente
927,1569,2023-06-15,2024-08-13,,concluido
1177,1750,2021-11-09,2024-07-19,2023-12-18,atrasado
43,895,2022-02-26,2024-01-17,2024-05-01,pendente
748,854,2022-04-11,2024-06-12,2024-04-04,concluido
551,356,2023-07-04,2024-09-28,,pendente
1365,1868,2020-02-13,2024-10-03,,concluido
1731,863,2020-10-02,2024-09-15,,pendente
1842,1700,2022-05-25,2024-05-15,2024-05-05,atrasado
1610,69,2023-04-10,2024-02-24,,concluido
1500,1769,2023-07-30,2024-09-28,2024-01-25,concluido
197,475,2022-07-03,2024-06-17,,atrasado
436,691,2021-05-18,2024-06-27,,concluido
1177,896,2022-03-23,2023-11-21,2024-07-27,pendente
1236,951,2020-06-07,2024-09-03,2024-10-01,pendente
498,319,2022-08-16,2024-02-06,,pendente
736,1223,2020-10-25,2024-05-26,,concluido
598,1045,2022-10-26,2024-02-14,2023-12-29,concluido
1661,1717,2022-11-01,2024-06-06,2024-09-26,pendente
726,790,2022-01-28,2024-06-19,,concluido
1527,508,2020-04-18,2024-01-26,,pendente
1571,259,2023-07-24,2024-08-28,2023-12-17,pendente
1483,102,2021-02-27,2024-07-09,,concluido
438,1402,2022-02-06,2024-02-22,,pendente
1598,516,2023-01-19,2024-06-13,2024-03-13,concluido
448,1123,2023-05-28,2024-02-22,2024-10-29,atrasado
1091,46,2023-05-14,2024-08-30,,concluido
1104,582,2021-06-27,2024-04-10,,pendente
1000,1997,2022-05-15,2024-02-22,2024-09-19,atrasado
1684,860,2022-04-15,2024-08-19,,concluido
347,515,2023-10-26,2024-09-01,,concluido
494,1886,2023-06-01,2024-10-09,,atrasado
1386,1542,2020-08-28,2024-03-09,2023-11-20,concluido
1970,1633,2023-07-20,2024-01-06,2024-02-06,pendente
1832,1991,2021-05-13,2024-05-27,,concluido
1191,942,2023-09-25,2024-10-29,2024-06-18,pendente
977,1491,2020-05-02,2024-05-06,,concluido
1439,953,2022-11-09,2024-04-14,2024-02-29,concluido
30,143,2020-04-02,2024-09-07,,pendente
149,22,2023-03-29,2024-04-20,2024-02-19,pendente
906,391,2020-06-03,2024-09-25,,concluido
1422,26,2021-10-29,2023-12-13,2024-07-07,atrasado
360,858,2022-03-04,2024-08-21,2023-11-19,atrasado
1420,1983,2020-04-26,2024-07-08,,atrasado
214,114,2020-06-06,2024-08-08,2024-04-05,concluido
390,1936,2021-03-04,2024-01-19,,atrasado
1933,1165,2020-03-21,2023-11-12,2024-05-11,pendente
595,1011,2020-02-10,2024-09-22,,atrasado
1526,772,2020-11-29,2024-10-04,,pendente
1261,1005,2023-02-23,2024-05-03,,concluido
690,930,2021-02-08,2024-01-07,2024-09-28,atrasado
1443,715,2021-07-21,2024-10-28,,concluido
1990,1131,2021-01-02,2024-07-28,,atrasado
192,303,2020-03-27,2024-07-16,2024-06-29,atrasado
1543,1869,2020-09-16,2024-09-05,,concluido
1041,189,2022-10-09,2024-05-15,2024-03-28,concluido
1583,1577,2021-09-22,2024-05-03,2024-05-11,concluido
863,1622,2021-02-23,2024-02-13,2024-07-03,pendente
26,1545,2023-09-27,2024-10-20,,pendente
1183,928,2021-07-07,2024-09-30,,pendente
391,783,2020-11-05,2023-11-21,2024-05-28,atrasado
1804,926,2022-04-02,2024-06-19,2024-04-06,concluido
637,337,2020-10-13,2024-10-01,2024-03-09,concluido
1082,1227,2023-10-27,2024-06-13,,atrasado
253,1687,2020-05-20,2024-03-29,,pendente
804,490,2023-02-03,2024-05-15,,pendente
1430,631,2021-01-06,2023-11-08,,concluido
1047,1045,2022-12-05,2024-02-21,2023-12-07,atrasado
1327,1084,2022-05-13,2024-03-02,,concluido
494,1850,2020-08-04,2024-02-16,,pendente
466,1208,2023-09-02,2024-03-18,,concluido
1995,1284,2023-08-24,2024-05-31,2024-05-03,concluido
189,976,2020-02-28,2024-06-22,,atrasado
747,1973,2023-03-08,2024-05-10,,concluido
539,1800,2023-02-16,2024-01-08,2024-06-30,concluido
1530,1635,2020-06-24,2024-08-06,,atrasado
1840,1014,2023-09-08,2024-07-07,,pendente
919,736,2021-01-13,2024-01-06,,pendente
196,1874,2022-04-24,2024-04-22,,pendente
178,1800,2022-08-13,2024-07-17,2024-06-18,concluido
1174,1033,2020-03-05,2024-04-30,2024-06-01,atrasado
1328,512,2022-01-17,2024-08-23,,concluido
1754,1898,2023-07-15,2024-10-20,,atrasado
561,1520,2021-02-14,2024-02-28,2024-05-15,atrasado
1014,745,2020-11-05,2023-12-29,2024-01-19,concluido
1547,439,2022-10-20,2024-10-14,2024-08-26,atrasado
1388,1928,2023-08-10,2024-08-04,2024-10-03,concluido
1894,1525,2021-03-30,2024-10-29,2024-10-24,atrasado
1147,210,2023-01-19,2024-05-09,2023-12-03,pendente
574,1824,2023-06-21,2023-12-16,,pendente
862,1961,2021-05-25,2024-10-14,2024-02-29,concluido
138,351,2023-03-20,2024-02-10,,concluido
729,1995,2021-12-24,2024-09-01,2024-07-19,atrasado
1036,934,2022-12-19,2024-04-24,,concluido
1898,1547,2023-10-17,2024-08-09,2024-03-26,pendente
1758,923,2020-09-17,2024-08-04,2023-12-31,atrasado
998,1768,2021-07-03,2024-10-20,2024-04-17,concluido
439,1597,2021-02-17,2024-06-03,2023-12-25,atrasado
1073,756,2021-01-02,2024-01-17,2024-09-21,atrasado
86,164,2021-05-03,2024-02-28,2024-03-27,pendente
336,550,2023-08-08,2024-01-02,2023-11-30,pendente
1792,158,2023-04-25,2024-08-15,,concluido
1894,1476,2021-06-15,2024-01-29,2024-10-02,pendente
1126,1170,2023-06-14,2023-12-04,2024-01-02,pendente
1374,1264,2022-02-12,2023-11-07,,concluido
705,1351,2023-10-22,2023-11-06,2024-10-06,pendente
144,989,2022-09-26,2024-09-18,,concluido
549,1929,2022-11-15,2024-08-14,,concluido
977,1870,2021-01-04,2024-08-14,,pendente
340,1942,2020-05-06,2024-02-20,,pendente
1782,541,2021-04-27,2024-03-09,2024-06-22,concluido
1558,55,2023-04-23,2023-11-17,,pendente
90,570,2023-08-01,2024-07-18,2024-08-12,atrasado
1578,291,2020-03-28,2024-08-06,,atrasado
614,1860,2020-07-26,2023-11-07,,concluido
977,1946,2022-10-09,2024-05-02,,concluido
923,234,2021-09-23,2024-08-16,2023-11-17,pendente
486,367,2022-10-25,2024-01-24,2024-05-07,pendente
822,324,2020-10-13,2024-02-20,2024-10-09,concluido
1134,282,2020-01-12,2024-05-18,2024-03-05,pendente
69,304,2021-10-27,2023-11-13,,atrasado
1128,111,2020-01-19,2024-09-20,2024-04-07,pendente
308,1154,2020-11-06,2024-06-06,,atrasado
279,1893,2020-09-30,2024-01-03,,pendente
1759,637,2022-10-07,2024-09-20,,pendente
1290,618,2020-06-05,2024-10-19,,concluido
749,1206,2023-02-19,2024-03-06,2023-12-14,pendente
1992,2000,2022-07-17,2024-05-07,,concluido
988,401,2023-05-21,2024-03-17,2024-04-12,concluido
1320,783,2023-10-03,2024-02-26,,atrasado
1213,1161,2023-07-24,2024-03-04,2024-09-11,atrasado
572,1625,2021-01-28,2023-11-28,2024-02-09,pendente
1263,169,2020-09-23,2023-12-26,2024-07-03,pendente
1777,1312,2020-11-16,2024-03-06,,pendente
467,1932,2022-12-16,2024-07-20,,concluido
1458,167,2021-04-03,2024-01-08,,atrasado
1952,838,2023-10-13,2024-10-01,2024-05-29,pendente
363,554,2022-08-08,2024-02-16,2024-10-29,atrasado
1653,1587,2022-08-03,2023-12-10,2024-07-06,concluido
946,922,2022-01-04,2024-06-07,2024-10-27,concluido
1399,120,2023-04-24,2023-12-18,2024-04-23,pendente
254,1686,2020-11-06,2023-11-17,2024-06-09,atrasado
670,1078,2020-01-01,2024-07-31,2023-11-03,atrasado
1914,4,2021-06-07,2024-10-05,2023-12-25,concluido
355,916,2020-11-02,2024-06-05,,concluido
785,509,2020-04-20,2024-10-05,2024-07-15,pendente
560,1704,2023-06-02,2024-07-26,,pendente
561,1068,2021-12-04,2024-09-21,2024-02-11,pendente
406,124,2020-01-30,2024-02-05,,atrasado
1558,1505,2021-07-31,2024-02-08,,concluido
1733,821,2023-01-04,2024-10-26,,concluido
1590,637,2021-06-11,2024-03-16,2024-10-14,atrasado
893,169,2023-10-05,2024-07-11,2024-10-12,atrasado
669,792,2022-09-11,2024-09-19,2024-10-08,pendente
1213,1752,2021-01-24,2024-05-16,,concluido
1443,1326,2023-06-29,2024-05-13,,pendente
1412,1575,2022-12-23,2024-07-08,2024-01-04,atrasado
325,1360,2020-11-26,2023-11-24,2024-03-04,pendente
340,874,2020-12-13,2024-07-05,2023-11-03,atrasado
1381,1709,2021-12-14,2024-08-14,2024-07-06,atrasado
112,1834,2021-06-18,2024-07-07,,atrasado
1754,1841,2023-08-22,2024-05-27,,concluido
1552,1979,2020-10-19,2024-04-09,,concluido
1729,255,2022-04-28,2024-10-23,2024-10-14,atrasado
582,693,2020-12-06,2024-04-02,2024-08-02,concluido
1571,209,2023-08-29,2024-05-18,2024-09-01,atrasado
614,1427,2023-09-01,2024-03-08,2024-01-17,concluido
1960,782,2022-12-09,2024-05-22,,concluido
254,86,2021-02-04,2023-12-06,,pendente
1670,466,2021-01-07,2024-03-04,2023-12-15,concluido
928,173,2020-11-30,2024-10-07,2023-11-08,pendente
254,184,2020-06-16,2024-08-05,,pendente
1300,892,2020-08-16,2024-10-30,2024-04-01,pendente
1359,1396,2021-10-26,2024-03-01,,atrasado
835,782,2023-09-22,2024-01-09,,atrasado
348,1223,2020-12-14,2024-04-17,,concluido
805,383,2022-12-07,2024-09-11,2024-08-28,concluido
841,1702,2020-10-20,2024-09-09,,pendente
1098,1864,2021-12-24,2024-08-20,2024-08-13,atrasado
1216,1220,2022-01-16,2024-05-14,2023-12-12,atrasado
357,659,2021-05-06,2024-08-06,2024-04-03,pendente
432,1075,2023-07-21,2024-10-24,,concluido
1804,1373,2021-03-25,2024-09-23,2024-08-09,pendente
1813,1738,2021-08-06,2024-06-03,,pendente
494,73,2022-01-20,2024-04-19,,pendente
215,1391,2022-03-22,2023-11-03,2024-01-08,pendente
290,937,2023-04-13,2024-08-08,,concluido
1328,1967,2022-10-03,2024-07-26,2024-01-07,atrasado
528,1391,2023-08-02,2024-07-14,2024-07-10,pendente
630,704,2021-06-10,2024-02-09,,atrasado
1644,1823,2021-09-06,2024-07-26,,atrasado
1657,892,2020-12-18,2024-09-27,,atrasado
1555,699,2022-08-18,2024-01-16,,atrasado
160,650,2022-05-06,2024-04-22,,pendente
574,978,2020-04-01,2024-09-12,2024-03-03,concluido
1670,1155,2022-12-25,2023-12-04,2024-08-17,pendente
505,706,2021-01-18,2024-01-22,2024-02-24,atrasado
491,953,2022-10-12,2024-03-20,,atrasado
577,1160,2021-06-22,2024-03-23,2024-07-29,concluido
604,659,2021-09-24,2024-10-12,,atrasado
139,1135,2022-03-03,2024-08-03,2024-09-01,atrasado
1708,1245,2021-07-24,2024-02-29,2024-04-01,concluido
1285,282,2022-10-14,2023-11-12,,concluido
1038,31,2021-01-30,2024-06-05,2024-05-29,pendente
14,1586,2022-10-20,2024-01-10,,atrasado
145,1732,2023-04-19,2023-11-11,2024-05-25,concluido
1514,962,2023-06-01,2024-06-23,,concluido
1454,1746,2021-07-08,2024-09-10,,concluido
1361,1134,2021-04-02,2024-09-02,,concluido
1462,1561,2020-12-10,2024-09-16,2024-10-18,atrasado
742,155,2022-03-09,2024-01-10,,concluido
1797,306,2022-10-28,2024-03-28,2024-07-05,concluido
548,1411,2022-10-27,2024-01-02,2024-10-14,pendente
1801,616,2022-08-23,2024-04-22,2023-12-18,concluido
916,1749,2022-03-12,2024-05-10,2024-08-23,atrasado
1964,1708,2023-01-14,2024-04-27,2024-03-01,pendente
1907,1035,2020-10-18,2024-03-12,2024-05-26,concluido
702,1537,2022-08-10,2024-10-03,2023-11-19,atrasado
253,1119,2022-03-19,2024-01-10,2024-09-19,concluido
1852,490,2022-07-29,2024-06-07,2024-06-17,pendente
1126,755,2020-04-02,2024-03-25,2024-01-22,concluido
1589,772,2022-12-19,2024-04-27,2024-05-12,concluido
1923,799,2022-01-14,2024-04-05,2023-11-30,pendente
1066,1993,2023-02-09,2024-06-22,,pendente
462,49,2020-05-26,2023-12-27,2024-02-25,concluido
40,1616,2023-07-14,2024-07-10,,concluido
1334,617,2021-07-18,2024-05-23,,concluido
1848,1106,2020-08-22,2023-12-29,,pendente
1189,1715,2022-11-10,2024-02-29,2024-09-11,pendente
1129,653,2020-07-27,2024-04-30,,pendente
33,626,2022-01-07,2024-08-08,2023-11-26,concluido
476,1313,2022-12-04,2024-05-04,2024-10-30,atrasado
1030,1433,2023-01-25,2024-09-21,2024-03-05,concluido
1933,1059,2020-01-22,2023-12-07,,atrasado
1357,872,2022-04-25,2024-05-06,2024-03-22,atrasado
797,1359,2022-01-27,2024-08-22,2024-08-19,atrasado
720,432,2021-10-19,2024-10-08,2023-11-02,concluido
962,1737,2023-06-23,2023-12-25,2024-06-23,atrasado
313,114,2022-10-03,2024-02-15,,concluido
116,55,2022-04-13,2024-09-15,2024-03-27,concluido
918,1127,2020-04-22,2024-04-04,,pendente
39,89,2020-01-19,2024-03-13,2024-10-29,pendente
354,1840,2022-03-19,2024-03-22,2024-06-09,atrasado
1889,1399,2023-07-14,2024-09-14,,atrasado
1502,834,2020-02-19,2024-08-04,2024-02-14,pendente
569,777,2020-03-15,2024-01-22,2024-04-15,concluido
479,767,2023-06-24,2024-07-24,,pendente
586,269,2022-09-30,2024-06-29,2023-11-26,atrasado
1834,701,2021-08-09,2024-05-17,2024-02-05,atrasado
1044,1959,2021-12-05,2024-01-20,2024-05-08,concluido
1869,1456,2021-03-29,2024-05-29,2024-02-05,pendente
1135,888,2023-03-26,2024-06-16,2024-08-02,atrasado
1975,571,2022-10-04,2024-03-27,2024-10-03,atrasado
1315,1020,2020-09-20,2023-11-23,2024-05-04,pendente
1569,1081,2022-02-07,2024-09-27,2024-10-13,concluido
214,445,2023-04-08,2023-11-14,2023-11-30,pendente
1064,612,2020-04-29,2024-05-26,2024-10-19,atrasado
587,1640,2020-01-12,2024-01-06,2023-12-01,concluido
561,1470,2022-08-10,2024-06-07,2024-03-22,pendente
906,547,2023-07-23,2024-02-26,2024-03-08,concluido
207,1809,2020-11-16,2024-04-13,,pendente
574,199,2021-09-29,2023-12-19,,atrasado
1485,421,2020-06-27,2024-04-30,2023-12-06,atrasado
310,253,2020-02-29,2023-12-30,,atrasado
1799,8,2020-10-01,2024-01-28,,atrasado
1657,1233,2020-01-16,2024-10-25,,concluido
1191,1669,2023-01-08,2024-01-31,2024-06-04,concluido
1643,572,2021-11-01,2024-01-14,2023-12-21,pendente
1754,1808,2020-11-12,2024-02-14,,concluido
1089,115,2020-06-07,2024-01-11,,concluido
682,622,2021-06-02,2023-11-07,,concluido
867,1767,2022-10-30,2024-04-01,2024-07-07,pendente
1167,315,2021-08-16,2024-01-12,2024-05-06,pendente
1328,817,2020-03-27,2024-08-25,,pendente
418,331,2022-03-12,2023-12-04,,concluido
1972,559,2020-07-16,2024-10-01,,atrasado
815,7,2021-05-05,2024-07-20,,concluido
1691,164,2020-12-25,2024-07-02,,atrasado
1082,1882,2021-07-02,2024-09-21,,pendente
15,951,2020-11-22,2023-11-12,2024-09-16,pendente
1079,1885,2020-12-16,2024-10-30,,atrasado
259,654,2021-02-21,2024-08-11,,concluido
317,628,2020-08-02,2023-12-02,2024-03-02,atrasado
1374,953,2023-06-28,2023-12-17,2024-04-11,atrasado
1353,1440,2023-09-16,2024-09-01,2024-08-17,pendente
1587,1499,2021-01-30,2024-01-29,,concluido
689,912,2023-08-26,2024-10-22,2024-04-08,atrasado
33,315,2022-01-13,2023-12-11,,atrasado
1234,1065,2022-08-19,2024-03-03,,concluido
1539,567,2023-08-01,2024-01-15,,pendente
1751,1749,2020-09-27,2024-01-01,,pendente
1431,1690,2021-01-10,2023-11-12,,pendente
794,1222,2021-03-23,2024-03-14,,pendente
1220,1050,2020-11-01,2024-06-15,2024-05-17,concluido
899,552,2022-09-25,2024-02-10,2024-08-19,atrasado
353,664,2023-02-19,2024-05-30,2024-07-27,atrasado
48,1733,2021-09-23,2024-06-23,,concluido
525,363,2023-10-24,2024-10-02,2024-10-16,pendente
403,927,2022-12-03,2024-08-18,2024-08-22,concluido
596,527,2020-06-24,2023-12-28,2024-04-23,concluido
500,365,2022-11-19,2024-02-14,2024-01-07,atrasado
715,236,2022-12-17,2024-10-04,,concluido
1031,1148,2023-07-09,2024-04-17,2024-04-13,concluido
1556,81,2021-04-25,2024-09-05,2024-06-29,concluido
659,1847,2021-10-18,2024-04-25,,atrasado
1279,1846,2023-01-18,2024-03-31,,atrasado
1988,304,2020-04-09,2024-02-04,,pendente
902,645,2022-09-01,2024-03-16,,pendente
659,1586,2022-09-27,2024-05-21,,atrasado
96,828,2021-07-06,2024-10-23,,atrasado
1241,358,2022-02-02,2024-07-15,2024-09-14,atrasado
678,1300,2020-06-17,2024-05-20,2024-02-21,concluido
1189,1174,2023-01-07,2024-03-07,,atrasado
419,35,2020-06-18,2024-01-07,,atrasado
306,812,2020-03-14,2024-04-04,2024-09-12,atrasado
1542,1670,2020-07-23,2024-03-13,,pendente
1235,1847,2021-04-22,2024-03-31,,pendente
1740,1318,2022-06-23,2024-05-15,2024-08-05,pendente
1420,900,2020-04-08,2024-08-04,2024-09-27,pendente
937,1831,2023-05-28,2023-12-05,,pendente
520,992,2023-07-01,2023-11-22,2024-08-24,pendente
1720,1331,2020-07-31,2024-10-16,,pendente
892,132,2020-09-03,2023-11-07,2024-08-25,pendente
1180,406,2021-12-04,2024-05-28,,pendente
343,769,2020-12-05,2024-09-20,2024-02-02,pendente
172,1693,2020-09-12,2024-03-18,,concluido
1330,547,2022-10-16,2024-01-30,,concluido
1358,1908,2020-04-26,2024-08-22,2024-01-27,atrasado
849,1955,2023-04-10,2024-01-07,,atrasado
654,1267,2022-07-31,2024-03-27,,atrasado
1634,403,2020-04-24,2024-05-09,2024-05-25,concluido
1974,1148,2021-02-12,2024-02-04,,atrasado
1641,957,2023-02-08,2024-08-28,,concluido
1569,1273,2021-07-25,2024-01-28,2024-06-22,pendente
710,623,2020-02-27,2024-07-25,2024-03-18,concluido
1979,1109,2020-03-02,2024-05-17,2024-08-02,pendente
476,1776,2020-06-10,2024-04-24,2024-10-25,atrasado
1553,1186,2023-02-27,2024-10-25,2024-05-21,atrasado
245,1060,2020-02-21,2024-07-09,2024-10-22,pendente
1619,1546,2021-04-12,2024-04-29,2024-03-06,atrasado
276,112,2021-09-04,2024-02-02,2024-03-21,atrasado
33,533,2022-02-03,2024-03-02,,pendente
843,1679,2020-03-28,2024-07-07,2024-08-06,atrasado
350,812,2020-12-15,2024-10-02,,atrasado
1130,846,2021-12-30,2024-06-10,2024-04-29,concluido
503,280,2020-03-22,2024-02-12,,pendente
1460,589,2021-03-22,2023-11-02,2024-06-24,atrasado
1765,1631,2023-09-11,2024-02-10,,atrasado
1046,1845,2023-03-09,2024-05-07,,atrasado
217,136,2020-03-10,2024-07-17,2024-01-01,concluido
995,1673,2020-05-13,2024-05-25,2024-02-18,concluido
1563,1795,2022-09-15,2024-01-29,,concluido
1148,1018,2021-08-18,2023-12-06,2024-01-28,concluido
1962,1159,2021-05-02,2024-04-07,2024-04-15,atrasado
1347,264,2022-04-05,2024-05-07,2024-05-24,atrasado
1326,1348,2021-11-19,2024-07-07,2024-06-07,concluido
1099,1150,2021-11-06,2024-04-30,2024-02-21,pendente
1227,15,2023-06-28,2023-12-12,2024-09-16,atrasado
376,731,2022-10-11,2024-06-01,,concluido
6,467,2021-06-15,2024-03-09,2024-04-26,pendente
1806,1442,2021-02-21,2024-07-03,,atrasado
1545,224,2020-07-29,2024-02-16,2024-05-26,atrasado
1100,594,2022-05-20,2024-01-01,,atrasado
844,1409,2022-03-17,2024-02-28,,concluido
1749,1355,2020-07-31,2024-04-14,2024-10-03,atrasado
800,1862,2022-10-04,2024-05-16,,atrasado
134,966,2021-07-11,2023-12-08,2024-09-28,atrasado
1096,311,2020-10-19,2024-01-03,2024-02-06,pendente
269,111,2020-07-07,2023-12-02,,pendente
574,611,2023-05-18,2024-07-07,,concluido
681,793,2022-03-04,2024-09-21,,atrasado
51,1351,2023-04-18,2023-12-02,2023-12-17,atrasado
1597,235,2020-03-08,2023-11-30,2024-03-19,pendente
1325,1171,2021-01-25,2023-12-26,,atrasado
842,1032,2023-10-07,2024-04-08,2024-10-08,atrasado
1102,1849,2020-05-03,2024-03-03,2024-01-15,atrasado
801,551,2022-12-30,2023-12-25,2024-01-18,concluido
1164,683,2022-08-26,2024-07-04,2024-06-20,atrasado
1841,474,2022-07-02,2024-06-13,2023-11-25,pendente
1479,400,2022-09-12,2024-10-28,2024-05-06,concluido
262,429,2021-12-30,2024-03-30,,atrasado
277,415,2022-09-09,2024-02-05,,atrasado
1789,424,2020-05-19,2024-07-02,2024-02-04,atrasado
987,342,2021-10-12,2024-01-25,2024-09-16,concluido
806,963,2023-05-23,2024-07-29,,concluido
342,1096,2021-02-14,2024-08-12,2024-06-17,concluido
1647,1277,2020-02-18,2024-06-28,2024-07-01,pendente
1426,460,2021-05-10,2024-10-21,,atrasado
1748,663,2021-12-15,2024-08-16,,pendente
1590,1470,2022-09-09,2024-01-10,2024-08-24,pendente
994,1479,2020-06-30,2024-07-04,2024-05-21,atrasado
1675,261,2020-08-22,2024-03-28,2024-08-17,atrasado
663,1664,2020-02-02,2024-07-10,,pendente
1361,951,2023-03-11,2024-02-03,,atrasado
789,1967,2023-02-22,2024-09-20,2024-01-22,concluido
1193,1937,2022-09-15,2024-05-17,2024-07-13,atrasado
824,1043,2020-01-04,2024-09-11,2024-03-10,concluido
1642,649,2022-07-15,2024-10-06,,concluido
793,1499,2020-11-29,2024-08-30,,pendente
326,959,2020-10-07,2023-12-14,,atrasado
592,1144,2021-04-24,2024-06-02,,pendente
153,1640,2020-12-13,2024-01-29,2024-07-26,atrasado
685,1619,2022-05-20,2024-09-10,2024-10-14,concluido
1726,1695,2020-01-01,2024-08-03,,pendente
562,1633,2022-07-23,2024-04-23,2023-11-12,pendente
1762,1058,2020-02-08,2024-09-19,,pendente
102,1775,2021-12-08,2024-06-30,,concluido
1643,588,2022-07-11,2024-07-07,,atrasado
686,1269,2020-01-31,2023-11-15,2023-12-08,concluido
1031,1865,2021-03-04,2023-11-24,,concluido
1532,325,2020-09-10,2024-02-04,2024-03-06,pendente
1669,1224,2021-11-25,2023-12-28,,pendente
1293,1938,2020-09-11,2024-06-18,,atrasado
1718,803,2023-07-25,2024-06-11,2024-07-22,concluido
704,1445,2023-03-05,2024-07-02,2024-05-28,pendente
1750,278,2021-08-21,2024-03-14,,atrasado
744,1074,2023-05-10,2024-08-29,,atrasado
117,911,2020-08-21,2024-06-15,,concluido
1630,280,2021-10-06,2024-03-02,,atrasado
464,96,2020-02-17,2024-04-05,,concluido
1557,1975,2020-07-31,2024-06-30,,pendente
1932,1573,2020-11-29,2024-05-19,,atrasado
120,320,2021-11-04,2024-10-18,2024-10-16,concluido
1379,407,2021-02-09,2024-05-23,,atrasado
1144,1198,2023-01-22,2023-11-06,2024-09-15,pendente
717,535,2023-09-13,2024-10-07,2024-07-25,concluido
1084,1840,2022-02-26,2023-12-13,,pendente
1141,404,2020-04-19,2023-11-10,2024-01-02,pendente
100,76,2021-03-27,2024-08-27,2024-09-17,atrasado
1196,1743,2020-06-02,2024-02-09,,concluido
658,639,2021-01-08,2023-12-30,2024-05-23,atrasado
1634,180,2023-05-09,2023-11-21,2024-01-02,atrasado
516,705,2021-02-14,2024-05-31,,pendente
531,1489,2020-02-17,2024-05-29,2024-01-27,pendente
