livro_id,autor_id
9326,4603
13654,1618
1183,3430
14361,4875
10290,3853
802,3550
11849,4415
5938,4337
1947,3011
9375,4138
6928,3116
4655,2866
1185,1959
14003,4552
8936,1566
4778,4345
6846,3958
7703,1538
1563,1917
5216,1411
8573,1235
874,519
5627,1734
3370,124
8378,515
9253,1142
6759,2781
4877,131
899,2958
11542,3987
1971,4860
13159,3255
3327,3425
6590,2516
14803,343
6033,4521
9453,481
14381,1597
8959,4801
4192,932
11173,2557
4599,2401
2935,1581
3015,2404
14268,2672
12316,1147
766,3979
10461,2669
13470,4523
9417,4347
7719,3372
1890,3659
6572,1213
8337,3650
11104,1245
2712,67
12213,3545
5512,3911
4633,674
11712,4500
2942,721
3060,4625
1737,3578
5741,1384
10169,1483
8930,1893
10590,175
14413,378
12373,849
8573,3460
10255,4859
5551,4958
13317,831
9876,1428
7638,1147
10943,3511
10836,1175
2793,3058
4562,176
14071,975
10117,4754
12586,2475
11510,2608
3432,1035
7434,4694
12585,2516
536,2592
138,2250
8140,3795
5742,1444
799,1006
6663,1727
10967,3142
11442,3595
1780,926
9216,3256
10603,3224
11159,4343
9664,1886
10682,3698
11464,532
7953,3381
12856,507
10809,1723
10619,1046
3550,3911
14289,1187
14189,443
2864,2009
2277,3685
5849,4454
12344,4169
13928,1160
2628,4726
2517,1533
7914,2037
8968,436
12994,3489
13591,348
14889,729
9697,938
13368,1605
7277,1164
725,2129
7233,1666
977,583
12247,1154
3577,3993
2863,2290
9323,2174
1998,3492
14193,2380
2508,3321
12956,1232
2942,4475
1395,1965
2345,4836
1599,745
3779,3190
9723,4299
5041,2825
192,1056
9698,2650
5255,1921
5690,3956
8107,3634
1703,1649
750,4004
11212,1687
7747,4591
4083,1616
3191,1420
10427,3364
1321,4891
4288,1438
9298,3429
9894,2840
21,2247
8660,4554
3089,1259
9044,3184
4620,3242
8880,2720
4433,2467
4873,4411
1147,1428
4126,1657
10505,1227
12168,3287
14348,4021
9559,3754
6842,815
8850,600
9221,1912
12923,3737
12,640
8167,735
10031,2669
13700,2512
8532,2864
971,4124
3138,3342
2032,921
1127,3191
13226,2734
8348,3515
3813,61
8288,1241
6318,2625
9110,4869
1628,786
2617,244
5757,4277
12672,236
668,1098
9509,1521
14822,4383
376,2645
6962,809
2272,2817
12889,2942
2165,426
4114,1284
5325,2531
7954,1499
42,4377
7180,1594
14103,4257
8196,920
13125,2979
2116,4783
11280,2623
995,944
7883,503
1935,4180
4664,768
13519,84
12371,3925
3615,695
14009,612
11922,2840
13159,3861
4412,4707
6993,4039
9643,1549
4270,1368
10722,17
4017,4496
8564,1582
1202,1460
5622,739
1195,66
5089,1511
2855,2301
4292,1311
12767,3327
7273,717
5378,361
2077,2792
10785,3275
2405,887
2248,3973
13375,1969
8491,4305
5852,1970
5480,2295
5166,4831
5771,3188
14369,3148
11928,2657
14115,2121
9302,1233
1711,4975
11247,4162
2145,4048
4702,3673
4748,3355
4216,2566
7790,4395
108,2975
1723,4766
2227,816
10700,1544
5424,1458
6743,2295
6898,2478
9177,1899
203,2936
3716,477
14562,2819
3835,3110
13278,3490
1475,4068
8522,301
5555,786
12098,1302
1551,1981
14049,3124
117,4807
7376,1573
11276,3515
5629,1218
1580,3524
10213,1119
1957,582
14814,347
7985,540
9313,1629
7175,2343
8362,4017
2927,50
7144,4528
13130,1268
3024,3624
11032,4566
450,3015
13416,2568
14786,3534
14023,1158
8838,4446
10263,996
8867,166
10964,2587
1607,2728
10148,250
13332,4456
6567,3957
7129,4572
13232,1745
5088,2545
136,412
4180,157
10988,3442
2024,4343
8066,711
12166,398
9957,3644
3413,1975
7132,3949
12460,819
8022,708
13931,2289
8640,3749
5702,4623
1356,593
9196,1934
13983,27
3124,101
9937,3400
11214,2366
14756,2691
14839,3559
13726,3322
6339,2421
4916,3533
11655,4946
5905,296
13192,4665
13279,2501
8975,773
1705,2196
7944,4944
10928,4498
11744,2127
8365,4293
8983,1967
69,4950
4671,609
11014,2679
2483,1748
2685,3539
4389,575
6837,711
13407,2523
5548,2298
1298,2915
14167,3186
4121,2307
4637,3220
9070,2030
8307,600
308,493
8978,1672
10606,4385
6819,2135
4395,4524
2528,2995
8607,1180
5275,4161
8089,3930
1455,4417
1963,252
10497,910
11285,582
2630,498
14052,2783
775,4761
6325,3881
8028,1226
7247,4762
14298,2099
3205,4450
4350,880
3933,422
3426,366
5629,3055
12889,3448
5385,1809
11431,3572
12892,4772
13432,2349
488,3692
4148,4277
14910,3744
10491,4825
8156,4466
7123,3274
14414,3620
14865,2483
10886,4513
4991,4395
1113,1736
8457,436
8207,2387
6475,4630
12391,286
6595,4970
5206,1944
10661,2522
14151,1094
14257,830
14271,1488
10415,4483
14625,2242
9781,58
535,1134
7867,4093
6342,1124
3997,2277
9935,2060
8529,2400
260,77
10660,1029
2701,67
7315,734
11988,4546
9535,3509
7099,4098
14551,109
1448,1679
2308,1881
5148,623
5778,2656
9191,4852
13495,2168
14020,1221
3530,627
2036,873
6335,1037
3335,1153
12661,3280
5107,4061
2892,895
3765,3641
4933,713
7220,3453
10296,723
11436,1192
13538,2794
8194,2873
12234,451
3330,1389
11891,1418
2607,2041
1729,3668
7293,3554
12540,1375
14579,2631
12703,4050
2659,188
13496,1975
6311,698
14967,946
5305,1561
67,3847
14372,4007
13043,1712
9092,1731
1272,3660
1851,396
11116,4630
12598,2505
2674,2382
7428,4866
6063,4354
12792,1868
12865,962
10702,2887
12658,4307
2851,4784
14507,3263
14641,4659
1277,1424
9547,1251
14169,3858
5482,3727
14093,4219
8593,1958
2532,1840
4900,3046
14920,2620
7706,2166
7886,3654
5448,3821
4098,2489
8531,1515
7224,4242
104,343
726,1635
12707,896
13143,579
8551,86
7882,3205
8885,3281
13171,2776
1156,1201
11488,4005
3041,2557
7195,4020
11152,1052
6327,1170
11605,2851
6793,4288
9410,1816
958,4545
9888,3960
4384,276
6665,4736
14785,2891
6243,2647
9277,2832
5780,376
647,1825
8218,4183
1114,604
9113,1633
6667,4560
6344,1398
9185,3012
9097,4324
6290,3037
4035,1098
8403,3717
6709,4200
2111,799
8492,3179
3265,1740
7873,848
12667,4606
4797,2908
5584,2929
14425,1740
3670,1143
7117,4682
2505,852
4814,3301
12817,1543
8833,2396
6323,3064
9357,4433
2314,3927
14164,492
10971,2422
4281,4797
4826,130
9748,194
4227,3506
11589,2062
3123,3947
3562,4712
537,2510
14426,2568
2429,4386
6832,3687
9270,4269
10126,3255
11624,3800
9663,1437
9781,139
4343,29
1747,4104
5022,1021
13540,2247
13364,3594
11846,2418
14207,446
4087,641
4212,3386
7273,3930
12661,3975
4155,4015
835,3497
6037,3004
5075,1002
13190,4918
9022,2852
11636,3752
13261,684
3112,4428
6423,243
10545,1790
14319,1720
1834,2724
9487,4671
13434,2821
3884,916
7704,3819
5938,2872
5557,4240
5823,3928
1842,4867
4289,3490
67,2485
4600,2081
3670,4689
13520,4662
1630,2375
14216,359
1684,147
8601,2089
4237,2205
3834,4185
11227,1498
4659,3994
739,3382
7437,393
12209,3031
4836,2026
6356,479
9378,1278
3520,3509
10862,2800
12032,341
12448,2926
6343,1381
11833,3967
11990,3168
4646,4800
10796,3623
11870,3018
6035,795
8422,4681
310,3751
13481,4411
11640,3228
9697,752
4106,3124
6486,2779
1348,1065
340,1878
12469,3380
3629,386
5176,556
10778,2072
5305,1867
9851,3776
468,1686
12979,3864
10602,4372
1355,357
9454,1519
652,4999
7823,1491
4638,3817
12898,1183
13188,4596
2565,234
2836,3877
10526,4617
7997,1757
13380,527
6519,3357
8540,1848
14843,2239
5848,2867
6357,3053
13618,4890
12024,103
9609,2008
13123,164
7580,2006
160,4727
1244,552
8148,416
9685,2302
3594,592
3397,1996
6958,734
4700,610
14241,2792
10689,3871
3118,507
6770,4072
11310,2092
448,13
13274,901
4783,3691
11747,2198
1424,1515
2498,214
9897,4014
2980,2857
5991,2908
6908,2915
1024,477
3092,950
13996,4993
5731,2588
4983,393
14881,2222
6931,993
11682,2619
14050,1744
8506,2990
14302,953
14702,1146
7941,3923
10874,862
12206,2621
8121,3897
8907,3208
3135,3964
3636,3313
11391,1031
10189,113
283,4102
10451,3406
8033,4761
12930,109
13637,4840
3356,3613
1879,4663
8003,2656
1292,1332
2736,4315
12674,264
2603,2947
555,2216
1098,954
3595,1834
4044,3048
4771,2429
3493,1024
13505,1763
11968,4899
14224,119
13467,2495
13739,436
3479,2522
12212,2290
1594,120
4355,3367
9844,2242
13604,800
12296,2385
14875,3982
3324,31
5785,1865
2796,2571
12006,704
2675,1911
13678,289
4024,2479
2874,4990
3501,1909
9785,3298
13496,1325
133,2787
11343,122
8846,2311
9913,2372
11026,2869
8285,2401
14237,3873
7556,1708
13687,210
2457,1070
9773,2628
8451,1557
14265,4061
6762,1968
8533,144
5871,1547
1384,2444
9696,3891
2614,4868
11061,3188
10903,2523
1259,259
7675,275
2083,4507
4250,217
5219,4461
10632,920
7695,1502
1207,2810
6937,4417
12434,3150
7560,1479
3698,2718
10850,3271
894,3269
12180,4742
11887,4153
13047,3151
10662,2551
6020,4485
7673,412
9134,4710
8137,3229
10439,3975
3046,3525
1397,3358
10895,69
4575,3504
12787,1250
5413,1868
6409,553
2563,2391
2770,1349
4855,1240
13559,205
13276,4136
14145,3333
3439,11
402,4684
9372,235
3758,2291
12427,1694
8717,1118
6046,3651
9717,3258
13644,1497
14078,3773
8611,4678
5033,4279
3385,1413
4223,4951
5644,2027
1343,1496
10665,3658
7792,3785
5472,1637
12252,2408
8110,1259
13328,96
13347,4742
2485,4704
14178,3955
525,2361
3555,1509
13979,4270
9392,4239
5942,1594
13544,2791
13318,4354
13430,3897
8680,4196
9903,1042
9612,190
3812,1088
6602,584
4345,1467
646,4134
4341,1047
9302,2901
3502,846
10463,4978
13275,3396
178,1395
10880,72
4379,1
3571,871
4210,2984
461,252
7751,3163
503,2893
10234,2083
657,3325
5502,849
7798,3964
10069,1277
4412,230
176,1498
3958,708
4898,764
10991,304
5792,4180
8903,3166
4685,3488
7683,8
4964,1316
13463,614
4906,2066
9621,4088
10628,202
8243,1246
14881,1749
14151,4060
13492,4890
3064,1139
11490,4039
10139,1092
5470,1500
4682,327
6631,4475
543,2
8140,1203
9146,3735
2789,4567
3023,85
7635,3622
13621,1880
14604,4130
4009,2659
3238,934
7563,4262
13907,936
9881,4038
3244,4658
9132,2158
7021,4236
11268,3327
8460,4872
301,1837
9093,4871
10855,1757
12388,3938
13184,2097
6478,804
1411,4279
8463,2173
1066,2530
12062,4610
3943,774
5366,2511
5116,4667
8879,3071
14099,3817
9445,4730
4399,751
1172,227
8057,639
13180,930
11821,1235
10709,1695
14403,1564
14031,995
4032,3588
7540,32
2532,2505
2873,3473
4949,3923
14444,1769
5275,1582
1466,1697
2235,1732
5075,610
6728,4875
10404,379
13132,3528
14686,4304
3632,2921
12220,553
13022,851
11237,4590
12381,2311
3129,4868
4781,4243
40,2117
8655,2649
11041,2028
2371,581
3180,4154
10987,2545
4195,3731
3461,3916
14314,4869
5224,4492
10440,1046
6906,4574
5182,4357
63,4973
60,4598
9589,111
2027,216
12907,2750
14907,3536
9937,4734
5878,3547
7550,5
11570,589
13880,1176
5835,4441
4851,4008
9235,1501
8857,3210
10453,277
7024,1666
1739,3433
3436,2435
13877,4233
8118,3273
3376,2458
13093,4901
14208,3851
7761,2397
3084,1215
185,73
13177,4035
7916,888
4452,2034
6845,995
8938,147
13220,2027
2207,2298
2109,1866
13633,394
9622,2168
10362,426
991,2283
9603,3138
6903,2225
7067,2377
5637,3280
4033,4064
4221,3769
13241,4862
13251,4542
9773,4907
958,3177
12250,4119
9346,4909
13995,2761
1747,1256
4395,4785
13771,3286
1639,3212
6663,3335
9467,3054
5116,3543
3545,1633
12087,2393
8376,2904
9504,3054
4292,1613
4316,855
8261,2325
6692,1021
4790,1003
12776,1202
12802,2956
14701,3170
3206,338
8341,964
11698,2419
9849,4496
1871,4351
14500,1984
13663,1573
8048,4699
5711,913
13265,1441
9439,4048
13987,1236
6883,1835
1146,593
14568,3616
8622,3088
2311,2206
12238,2882
1444,4662
12691,3294
2311,2404
10723,3533
1282,3779
9466,3789
7697,2642
7716,1124
9728,460
11373,804
5977,2800
7834,4942
14813,3182
6677,4598
9055,4696
4204,1516
12082,4839
626,1342
6301,1305
7869,4092
8157,543
2527,3974
7677,3651
12545,2243
8698,1075
6419,4992
14501,2477
5164,3717
14346,2541
4709,4578
7719,668
10504,290
13393,4693
10164,427
13480,3733
4032,214
13265,4998
1802,243
11371,947
716,1417
3390,3714
3979,1196
2816,4892
5289,3093
3727,3962
10782,4790
2953,1339
4053,3983
10566,3004
7293,1440
3679,752
7820,4191
11969,2930
6192,411
5998,3514
9617,3725
1648,3546
13006,3140
7327,4429
13501,1273
5364,1711
14684,734
11182,3640
13004,3988
12236,2209
10545,2845
12914,3447
11864,4744
10174,526
14028,3213
5397,4743
3837,3599
2883,4675
3841,1098
8592,810
3939,387
8494,4898
6977,4939
13978,619
7090,1333
4501,869
5904,1858
6289,4690
10022,726
14454,2732
8685,3361
2586,1863
7899,1519
3478,495
6188,2903
12985,2797
7206,3535
1067,3004
13403,2559
9460,3005
8693,1806
8091,2810
2816,1735
10473,4064
13331,369
7990,3727
4600,2002
8615,108
6047,928
11205,1571
8215,3436
9853,4681
934,1506
6492,4755
12193,3912
90,2459
5729,3040
3478,2503
12344,4515
12438,4169
12523,2656
13539,2416
8887,3002
12414,4603
5120,1640
4755,4770
8442,3387
11233,921
10574,3073
10534,1475
5335,4421
12473,3994
14746,4536
1922,3358
10286,1943
8887,3302
10987,77
6832,1928
1020,1991
10615,3134
9880,44
10051,1540
13437,4879
5071,31
1588,3157
9282,1952
14087,4041
873,3543
6620,4903
2377,3611
4971,3581
6668,4853
4032,3342
10875,73
11431,2775
7135,203
3191,1469
12265,310
6422,1700
858,2141
500,3646
13872,274
2284,4639
4757,2163
3284,2525
710,2306
1636,825
3306,770
4216,1773
6231,2546
13208,3854
150,4519
7023,3828
13596,3647
4070,2325
13375,934
9981,2035
4305,2937
4061,669
1527,1489
10205,439
13664,791
2800,879
6620,1511
13290,3056
11969,2890
7933,906
9884,4552
13697,4053
689,203
6260,1507
10195,2784
8536,4589
12192,4764
5302,913
1830,4295
6357,2092
7735,4767
8913,3586
13618,2333
8241,2304
3993,596
14871,3209
14186,1100
287,1584
1607,1101
1157,1690
339,1829
14279,4833
7113,4524
4773,4014
1502,2502
8255,1022
1716,312
4229,3469
13781,925
12607,3114
2126,2402
4678,4487
13975,4543
1622,3410
5576,3213
12495,1499
5,3657
14245,4204
6764,4884
8036,1789
6805,4126
3288,4246
11212,3514
186,4583
2217,4242
6967,4508
13899,4763
12460,2796
11718,4632
10189,1147
358,747
6319,3593
2946,3261
8302,836
5144,215
4762,337
5016,2412
2610,3261
13405,4604
7957,1805
9699,3190
14728,3893
5613,635
1387,3652
9414,2489
1750,1320
3080,3243
3009,939
7816,225
13162,797
12064,813
1154,1495
6634,1131
14528,229
6483,513
7659,1824
14218,3601
8709,1253
13341,1724
11217,1706
9703,1194
10534,371
2729,2925
12257,4856
11644,2403
10366,3744
2881,44
6921,3696
1456,4881
3852,485
3770,1614
7593,2524
4033,3823
13411,179
1553,4757
188,1936
1846,4331
2989,786
6935,2165
10647,2103
2565,3324
9679,4417
9346,3759
8868,4660
11914,1280
1578,1940
7845,718
7243,3106
1397,1051
5229,3444
10381,2776
571,2905
7587,1675
5600,4613
14495,4033
1249,1326
134,1895
8595,2633
14731,2041
2300,2812
6502,3490
2194,4232
11793,644
11555,4159
1315,4042
6417,1225
4172,4316
3659,284
5229,4962
9682,1565
11549,4125
4087,391
12931,4635
13261,893
12587,4492
1696,493
2123,995
6312,641
11221,2846
10345,3558
8515,573
12856,1184
11914,350
4019,3557
13150,3602
11802,1683
11282,1926
8374,3363
13236,4784
5768,3320
13656,2375
9290,211
10942,3454
3820,594
13034,2749
13436,2536
8435,3270
12107,1048
9813,1754
5704,4424
3571,2040
11452,4425
9521,2524
11329,3649
13514,1564
8349,779
742,3724
8320,1264
2965,4796
13775,380
2930,3101
695,277
6856,3450
10891,1181
14088,3032
8979,633
14651,1973
6530,4873
9118,1241
12869,1726
994,1941
14108,1730
985,3778
13780,2214
913,1432
33,2617
2851,793
12281,3748
9026,3374
1323,513
6055,100
13795,4789
3563,136
6464,4196
14062,3779
4234,4621
6474,4924
13803,254
14363,4593
8044,2155
14432,1872
1103,1198
6982,1384
13709,1256
8666,669
9791,3522
799,1440
9790,3562
11950,824
10470,924
4960,1987
5068,4135
8620,2891
12468,4498
11186,1042
13420,4387
5880,3763
13138,1947
12181,703
2148,1313
11120,4
5083,487
2833,4133
11416,1438
10199,1726
7013,3163
11595,2465
1584,4808
4060,4718
4041,320
8444,2176
1127,1564
7929,4877
12477,4992
12509,3662
8056,3188
12254,4761
6429,739
5181,2941
2103,1857
1280,2271
5990,2374
5423,3475
4201,2748
3102,175
3507,1468
12639,2666
11522,2123
6274,3069
13928,4017
9708,1244
13683,2465
2334,350
37,3143
1866,2538
2313,631
9383,2784
3982,167
10944,4794
1611,4121
4729,2562
11550,3466
4575,2345
3234,3873
2729,838
4372,3415
11001,512
3698,3110
243,2319
435,177
793,480
11385,1137
750,3883
7418,3405
13761,3514
9470,3140
42,1674
11395,823
5928,3814
11071,3610
1667,3175
13118,4662
1478,4633
6779,1235
4153,4802
8805,469
6653,1124
11320,4867
13242,597
3360,189
5442,3717
3795,1436
13582,4011
4429,765
1066,1686
11224,771
14660,3293
2267,3178
10386,4131
3305,879
10540,289
11012,2671
5754,2365
1846,3682
4093,3916
3932,4577
9998,4865
1159,4270
4074,2416
12506,1904
5866,3240
10996,4040
3674,3398
1028,4909
1254,1012
5948,4355
3335,321
2225,38
9003,4447
3423,1264
647,2287
6676,1123
12313,647
7555,4343
7255,2013
4754,4664
2858,889
13436,255
14814,534
126,487
11667,4832
1225,550
6738,3916
3610,927
12703,2176
12749,2986
5246,4508
554,2802
5101,1564
2178,348
14929,2851
7215,666
8990,400
14691,575
3174,762
6364,4823
796,1811
4823,1133
1472,712
13367,1937
11213,645
5494,2568
8990,1743
5069,4729
1872,2853
11712,3003
14510,3446
6267,4802
5990,127
7175,4622
3651,4414
8752,4869
11785,4165
3375,929
11959,2587
13508,4140
14827,751
7786,2196
4516,1412
11461,2226
955,623
13084,4613
14669,3748
12515,915
13313,514
9025,3221
11760,4413
12938,4446
4875,1088
4210,2318
3358,2361
8157,716
8564,3180
10516,4394
1126,2412
319,1921
2934,3801
2468,2231
6806,2137
1797,3109
4230,2361
14652,846
13853,4487
187,4569
14431,3283
9453,4747
3045,2646
6707,3378
13311,1254
5592,2131
1676,985
7852,4960
4265,2784
14570,696
4677,2917
10141,1772
6259,1828
509,1836
12036,3389
14654,4723
9269,4192
7089,3130
9373,184
10752,3699
1735,3925
13166,431
10425,427
666,401
11144,3783
14603,2031
12181,870
8938,3164
12172,1994
11144,3077
5385,4994
11809,4510
2263,4434
9596,3891
14356,1466
10717,1649
5586,2997
2864,3616
6559,744
14997,2821
14141,1856
10060,1840
360,4512
3370,3698
4544,1126
6104,290
8590,4931
1199,4519
9025,542
2491,1334
4722,2920
7381,1570
652,761
14950,1827
5334,2742
1666,2353
604,1455
2157,4280
6769,2107
13747,2877
1420,428
3775,1114
7319,1146
5583,525
7817,1205
7965,1965
4594,433
481,1757
11532,4974
7224,4449
2893,242
1588,4828
3984,4437
10290,202
1374,2393
5731,2068
3126,4220
10960,4229
3753,4043
6972,2805
10368,74
12841,4171
2816,2638
13243,785
3743,823
1833,2441
12362,1898
391,3629
7304,2755
14594,932
8291,2803
6696,210
12739,76
10471,1827
7777,4308
2804,772
2387,1380
14187,683
1117,2795
6744,4036
673,3587
13173,2000
8182,1057
3540,446
14795,1029
12081,1931
9658,3046
6494,1998
3500,492
6020,3644
6420,2393
4308,1017
1791,4597
5624,1196
7087,4438
13057,2088
10241,4603
401,4006
14935,3283
4399,1569
8983,2686
6526,2566
7879,1478
13070,4717
2601,1251
14192,1144
4685,2217
260,961
2704,3027
8764,1975
5310,3283
11237,4258
7242,1399
1621,3015
8569,346
13922,3054
984,1130
12778,1464
2220,885
7355,1554
744,4842
5366,4730
9304,4961
13083,819
13601,4861
3186,3162
13343,4994
6197,3328
14063,3588
2780,3131
2972,1332
11937,874
11605,4122
10005,4346
13582,3732
6770,913
14343,1436
9655,1755
3004,1334
4209,285
10851,1527
2494,3394
12837,2390
11724,1437
2489,4431
6008,2494
5172,1606
2730,4606
1445,1979
602,1403
13514,3809
783,3331
3731,1811
3235,324
1559,680
10653,3751
6330,2031
10472,2944
9137,3932
14470,1590
5370,3830
10553,1806
13159,1063
9246,1123
5680,17
273,3465
2699,3461
6886,503
7379,555
9043,2114
10614,4089
3558,2245
10366,4670
4957,3868
13015,1496
6816,3862
6933,3762
10816,1298
2915,2588
14468,2375
3180,947
4605,1411
9882,1821
5011,1041
9977,1697
6417,1581
12121,3200
2259,4017
8372,2105
11305,2468
463,4680
12873,74
10912,932
740,3564
1994,2445
7254,3231
10101,2048
1772,4997
12172,3591
129,4323
14325,2145
10613,1024
4090,1359
11953,3200
402,4249
12763,2548
1438,3013
4039,4325
4799,3484
11215,1679
8037,808
1028,3463
13763,4186
2880,626
202,802
1897,2502
10763,2601
1196,505
8963,2340
2911,2144
6779,3292
10878,4168
4902,2684
10764,3509
9365,1207
6727,157
3304,3150
14774,3729
5128,333
14206,2550
10927,655
9218,2600
8197,1644
10701,877
13124,4435
11890,916
13730,4864
12251,872
413,4303
13096,1128
12520,1486
7382,3407
5441,160
1458,1806
10425,1027
10073,3962
10893,2861
4268,2280
11335,4730
14094,1167
3213,4951
4388,2198
9123,1266
3127,4668
5125,3889
8978,3995
3359,2296
9629,794
7840,4769
8364,4270
3319,2205
5280,160
5918,1757
14400,1247
7130,4741
7789,217
4811,3541
14397,4778
7226,2863
5163,347
6676,1376
268,145
12078,1492
12126,1551
9589,4112
5040,3001
6379,4891
6892,4852
2384,2505
6910,792
8864,2225
12477,3506
13773,4766
30,1255
7178,1637
115,851
11339,923
14101,3503
5182,3809
2333,3318
1127,1022
1814,1204
11372,2334
5807,4065
8750,4071
10849,2921
10737,2583
12290,1292
2133,2444
5498,281
2867,4172
13534,1470
13294,320
9257,4942
12340,2557
114,2579
13443,4495
5843,1843
7874,679
7434,3509
11709,2679
8350,2667
12156,2377
7711,2803
10105,4534
8628,395
8144,4260
8971,3738
6704,1121
6400,203
1761,2416
12255,3226
671,1296
10987,780
2148,2484
9067,2499
6960,3404
8627,4442
11691,4156
5532,2314
5505,1276
14558,4746
7120,4590
14943,1857
11786,3559
5116,2269
261,2825
14392,945
9124,3984
2030,1437
10192,3200
9114,996
8420,239
11554,3942
14442,2349
4028,1627
10747,4132
7754,1047
6216,542
824,3610
1475,3665
5626,633
4611,3621
7183,3815
2905,644
7736,4513
13983,3392
13830,271
12808,2491
1565,2701
6354,1082
1157,1735
7641,3198
13677,2331
9365,1107
1591,914
8965,3713
1931,2676
2086,4034
10514,4619
11584,4973
4324,320
3019,2158
9084,3477
10200,4634
10018,2167
14312,4995
2965,55
9745,4195
1582,3551
6734,1751
5975,4038
12683,3555
14814,420
1693,364
6285,1385
39,1155
8819,4728
9802,261
5122,317
4753,1922
8680,1867
6849,3142
7692,4815
14871,4156
12839,4735
2844,1776
8726,3145
12132,4093
1694,2487
12725,3674
12963,1465
9529,391
7041,1629
10017,4421
14636,1745
12934,2912
10761,1885
5386,3535
10836,919
3270,788
11964,3489
9815,4356
3631,366
9586,643
1182,4408
11321,1690
752,1169
14288,732
40,3435
12095,4861
4608,1535
2569,3859
7089,134
7523,4861
1994,4172
11458,636
6810,3134
1144,4986
7722,4667
13926,3392
14779,3809
4659,3034
14018,197
7677,4447
9498,4207
7324,1277
4032,1607
163,2668
6614,2608
7581,3381
7359,1129
8729,1924
8628,1202
13450,3656
11688,684
1011,3404
3326,3503
5894,4804
14277,4643
842,3307
4267,4507
2076,3898
12498,2973
6579,3593
14861,2421
8875,1074
2325,4560
4804,4383
10486,1180
14357,1932
12565,22
577,4798
7534,82
10489,2249
9958,1273
3615,3542
5620,1094
102,4357
5279,47
13349,1638
14700,458
2692,4549
4838,2306
2595,4881
6884,3096
13796,2146
10410,835
9186,1405
1498,36
10216,3682
3124,849
8531,1455
2668,1889
6775,4928
5365,1621
913,4834
5990,246
945,1272
7946,1268
11976,3616
12932,3389
7923,2750
5142,2406
3554,3918
9526,3586
10654,3953
10077,2689
14565,4548
6120,2061
6338,1203
1085,4136
12366,4071
12138,2510
109,3177
14449,498
5430,107
9551,1357
14931,4039
8747,77
345,207
13325,893
4058,4468
2243,4811
10355,4190
4778,379
10293,2920
1219,690
10917,1758
10934,4043
11376,1836
5599,1072
13400,461
5243,577
6217,3220
4850,4101
4079,4725
6959,3308
4211,2796
3917,1108
301,1941
9897,226
12234,4648
12674,2237
5798,1735
5086,953
8076,4301
8801,56
6272,1336
5175,786
6105,1019
11293,102
7753,1788
4161,2768
6989,1162
10337,4607
7163,2400
493,1550
4194,3180
11670,330
1657,176
7449,1974
282,2029
7791,4258
5099,3448
3348,3713
418,3559
13520,1951
4247,1812
4644,1495
10436,698
8199,3685
12433,1065
7320,2674
1586,67
3492,3296
11487,2311
4606,1690
12286,473
12950,109
9378,1288
10736,4579
7656,1639
8884,1579
14163,4849
11411,2894
3165,1944
14435,4134
11102,4701
2795,462
8705,2750
1101,1384
14898,4267
377,4509
10279,3564
7846,3210
1974,2145
7262,2053
498,3060
4086,2007
8655,167
3881,3678
9619,2683
9268,1625
11554,3379
8366,4087
11171,4920
8878,1898
12978,1038
5620,4254
43,514
3387,1673
11546,3893
9636,3013
9543,2067
4770,968
8777,444
11272,2221
8666,1643
1055,4143
5124,941
1147,2678
8454,3824
11461,1629
10875,2599
12362,1144
12759,2306
8693,252
13616,1098
5068,846
4284,3443
3349,3714
2082,3623
12978,1397
987,4840
12562,4325
8162,1562
12019,4658
13398,1808
9442,3637
10487,264
12368,342
6748,4588
1030,4908
1426,3750
4991,1563
11639,3147
12407,2518
14597,446
11906,4456
6426,1547
13329,3935
8537,1233
6805,403
9971,544
6502,1887
7832,503
11655,3311
5715,343
9280,4105
8341,1200
2487,571
1039,3951
10775,1935
10982,3807
14324,2355
9849,4244
3947,1990
3984,977
12837,407
9995,242
11612,3586
5876,33
9405,2101
3819,4745
14966,3809
1706,4552
5779,1660
4433,2342
4642,736
380,4637
8954,468
11828,4284
5578,4745
576,496
6983,3348
13535,3091
9035,2922
7511,2869
12787,1730
11785,4767
2796,2186
10437,2041
10353,3218
13508,850
5531,258
180,1823
5338,79
9861,244
10,950
11500,395
10511,580
7189,2065
1427,2790
1476,984
4277,4428
1480,571
13126,4542
1062,4604
9036,2458
4807,3549
8011,2163
14597,437
2978,759
9911,3116
8321,3658
6208,1978
10505,2850
12052,4476
1929,3931
3811,3840
992,4996
10916,978
11258,3543
9492,1621
1452,3466
10268,170
10678,3992
4791,2229
9898,2909
10289,2254
8834,1077
14973,706
2372,3381
5219,1420
13697,1760
3041,2337
5506,2411
6944,1798
6166,4348
3962,3818
14798,1891
13903,345
14453,3245
1242,4767
1661,2706
5414,4157
3227,1395
2472,744
9628,1804
7843,802
10667,1439
9982,167
13666,435
4536,1583
13303,1995
13367,3743
808,2891
1259,4155
10427,4651
297,1016
6225,2819
1116,3616
1379,19
1744,2238
143,242
9496,3156
3794,3169
1370,2386
11425,504
10946,4841
10761,1034
10372,4490
1832,4136
11898,2094
11857,208
1496,2140
448,1952
7197,3809
11845,737
10139,2338
6411,4774
510,2009
13921,965
4642,3790
8112,4921
1006,1742
886,1841
3811,3349
13529,1670
1512,2559
9865,1490
7612,1912
5198,4128
13660,1596
3129,1321
6042,3064
11135,3952
