usuario_id,livro_id,data_emprestimo,data_devolucao,data_devolucao_real,status
7407,7771,2022-09-12,2022-10-03,2022-10-07,Active
4392,11223,2021-05-23,2021-06-01,2021-06-03,Active
8531,1857,2022-06-09,2022-07-07,,Active
5318,7295,2021-09-21,2021-10-20,2021-10-28,Overdue
6153,9016,2020-04-04,2020-04-30,,Returned
915,11839,2021-04-26,2021-05-21,,Returned
6140,145,2022-07-05,2022-07-16,2022-07-17,Active
1348,230,2022-03-17,2022-04-11,2022-04-14,Overdue
5317,11831,2021-05-30,2021-06-20,,Active
3069,12646,2020-03-05,2020-03-24,2020-03-26,Returned
344,9609,2021-02-03,2021-03-03,,Active
2586,11927,2021-08-06,2021-08-17,2021-08-24,Active
5461,6677,2020-06-01,2020-06-14,2020-06-14,Returned
2225,8363,2020-11-22,2020-12-03,2020-12-09,Returned
6128,13354,2020-04-24,2020-05-06,2020-05-06,Active
137,7828,2021-09-22,2021-10-15,,Overdue
9433,11372,2022-12-23,2023-01-03,2023-01-12,Active
6029,5990,2020-05-12,2020-06-11,2020-06-20,Returned
5011,11855,2021-02-22,2021-03-16,2021-03-20,Returned
651,293,2021-02-20,2021-03-08,2021-03-12,Returned
3624,11274,2022-07-25,2022-08-16,2022-08-16,Active
2927,14550,2022-02-24,2022-03-14,2022-03-24,Returned
3780,5317,2022-07-20,2022-08-06,2022-08-07,Overdue
5017,6385,2020-12-31,2021-01-26,2021-01-27,Active
6080,1748,2022-08-11,2022-09-08,2022-09-16,Active
2115,22,2021-10-18,2021-11-13,2021-11-15,Returned
7726,12036,2020-10-14,2020-11-06,2020-11-08,Returned
6764,4021,2020-05-31,2020-06-19,,Returned
7868,13157,2020-01-04,2020-01-15,2020-01-23,Returned
430,12229,2022-06-08,2022-06-29,2022-07-09,Returned
8353,7342,2020-05-20,2020-06-01,2020-06-04,Overdue
7383,10091,2021-05-09,2021-06-06,2021-06-09,Overdue
1178,4359,2021-03-19,2021-04-07,,Active
4052,2462,2020-06-28,2020-07-14,2020-07-19,Returned
7947,4176,2020-01-11,2020-02-04,2020-02-07,Active
8876,9303,2022-07-06,2022-08-01,2022-08-05,Returned
5530,3884,2021-02-14,2021-03-09,,Returned
1234,11642,2021-12-15,2021-12-31,2022-01-05,Overdue
6071,11279,2022-11-08,2022-11-21,2022-11-29,Active
3936,13899,2022-04-18,2022-05-06,2022-05-13,Overdue
8469,14246,2022-05-01,2022-05-29,2022-06-08,Returned
9983,9507,2020-03-29,2020-04-15,2020-04-16,Overdue
716,7414,2020-01-31,2020-02-14,2020-02-17,Active
8102,8885,2020-02-27,2020-03-07,2020-03-07,Returned
6451,10413,2022-04-30,2022-05-24,2022-06-03,Overdue
7530,1490,2021-11-16,2021-12-04,2021-12-10,Active
6980,6103,2022-07-08,2022-07-20,2022-07-27,Overdue
5432,4542,2020-10-07,2020-10-23,2020-11-01,Overdue
1969,8587,2021-04-24,2021-05-04,2021-05-14,Returned
8832,4793,2021-09-17,2021-10-17,2021-10-17,Active
6289,8635,2020-11-17,2020-12-16,2020-12-17,Returned
2599,14846,2022-07-25,2022-08-16,2022-08-24,Active
9624,9015,2022-10-01,2022-10-13,2022-10-15,Overdue
4201,11063,2021-07-30,2021-08-28,,Active
6949,7231,2021-10-04,2021-10-15,2021-10-15,Returned
3279,6844,2022-09-01,2022-09-22,2022-09-30,Overdue
345,4784,2022-06-23,2022-07-11,,Overdue
3270,12036,2020-12-14,2021-01-02,2021-01-04,Returned
7146,10895,2020-04-29,2020-05-10,2020-05-14,Overdue
8223,7933,2021-04-22,2021-04-29,2021-05-04,Returned
3835,7047,2021-06-02,2021-06-25,2021-07-04,Returned
401,14035,2020-12-31,2021-01-27,2021-02-06,Returned
6564,14457,2022-10-24,2022-11-13,2022-11-23,Active
5377,10944,2020-11-15,2020-11-30,,Returned
7762,603,2022-07-04,2022-07-17,,Active
8805,7783,2021-03-12,2021-03-27,2021-04-02,Active
4603,7829,2021-08-29,2021-09-06,2021-09-12,Returned
5552,736,2022-12-26,2023-01-20,2023-01-28,Returned
6680,12152,2021-11-16,2021-11-29,2021-12-04,Returned
7195,5042,2022-02-16,2022-03-09,2022-03-19,Overdue
1470,12048,2021-12-07,2022-01-04,2022-01-05,Returned
8661,10518,2020-03-19,2020-04-16,2020-04-21,Overdue
573,14021,2022-05-14,2022-06-10,2022-06-13,Overdue
4993,5130,2020-04-06,2020-04-19,2020-04-22,Active
8267,4681,2021-05-16,2021-05-26,2021-06-01,Overdue
9065,1873,2021-03-02,2021-03-26,2021-03-27,Overdue
3782,2011,2021-05-04,2021-06-02,2021-06-05,Returned
5515,8534,2022-01-26,2022-02-21,,Overdue
3439,980,2021-04-17,2021-05-08,2021-05-16,Overdue
3629,5991,2022-02-15,2022-03-07,2022-03-08,Overdue
9047,11396,2022-03-01,2022-03-12,2022-03-22,Active
3378,7377,2020-07-28,2020-08-24,2020-09-01,Overdue
948,11337,2021-03-22,2021-04-14,,Active
501,7830,2020-08-01,2020-08-31,2020-08-31,Overdue
1457,14651,2022-11-15,2022-12-10,2022-12-15,Active
1654,14672,2022-11-27,2022-12-26,2022-12-31,Overdue
4094,8245,2020-11-25,2020-12-08,2020-12-13,Returned
1714,10703,2020-01-18,2020-01-25,2020-01-26,Overdue
752,4361,2022-08-18,2022-09-11,2022-09-14,Overdue
6015,612,2020-07-21,2020-08-08,,Active
1640,9246,2022-10-16,2022-11-10,,Active
6729,5059,2022-03-27,2022-04-21,2022-04-29,Returned
3195,4592,2022-02-14,2022-03-12,2022-03-22,Active
85,6664,2022-01-06,2022-01-23,2022-01-27,Active
1832,13926,2020-07-03,2020-07-12,2020-07-13,Active
3500,4593,2021-12-23,2022-01-05,2022-01-09,Overdue
6222,11857,2021-08-26,2021-09-10,2021-09-11,Returned
9590,2211,2020-08-20,2020-08-31,2020-09-08,Overdue
8630,2536,2022-12-04,2022-12-12,2022-12-14,Active
7549,6404,2020-10-12,2020-10-24,,Returned
7270,3517,2022-02-13,2022-02-21,2022-02-23,Active
2453,1789,2020-08-30,2020-09-17,2020-09-26,Overdue
8155,10449,2021-06-22,2021-07-17,,Overdue
5492,1487,2021-08-01,2021-08-12,2021-08-16,Active
9319,12361,2020-04-18,2020-05-05,2020-05-07,Active
2648,8863,2021-01-19,2021-02-06,2021-02-09,Overdue
6379,708,2021-09-23,2021-10-06,2021-10-14,Active
9280,10188,2020-06-28,2020-07-22,,Returned
8274,9919,2022-08-18,2022-09-05,2022-09-08,Active
9877,5727,2021-12-10,2022-01-07,2022-01-17,Active
866,133,2022-01-22,2022-02-13,2022-02-23,Overdue
4575,2421,2022-05-05,2022-05-18,,Overdue
5676,3584,2021-10-08,2021-10-21,2021-10-25,Returned
4437,1578,2021-03-29,2021-04-05,2021-04-05,Returned
281,8426,2020-09-13,2020-09-30,2020-10-05,Returned
6962,14968,2021-08-21,2021-09-13,2021-09-16,Overdue
9841,250,2020-04-24,2020-05-16,2020-05-16,Overdue
6796,4750,2020-10-10,2020-11-09,2020-11-18,Active
7024,7758,2021-07-08,2021-07-29,2021-08-08,Active
9660,6355,2021-04-18,2021-05-08,2021-05-08,Active
7063,9465,2021-06-29,2021-07-09,2021-07-17,Returned
4197,8240,2021-05-01,2021-05-21,2021-05-29,Active
4636,6602,2021-10-03,2021-10-27,2021-10-30,Active
4623,13600,2022-04-06,2022-04-24,2022-05-04,Active
4826,8630,2020-10-19,2020-11-03,2020-11-06,Returned
5289,12328,2022-08-17,2022-09-01,2022-09-04,Overdue
8777,436,2021-12-17,2022-01-06,2022-01-14,Active
9315,12279,2020-06-10,2020-07-02,2020-07-04,Active
3629,2545,2021-07-27,2021-08-16,2021-08-25,Active
9435,2279,2021-01-23,2021-02-21,2021-02-22,Active
4334,7531,2020-02-04,2020-02-11,2020-02-18,Active
5229,12940,2021-11-27,2021-12-21,,Returned
2802,11001,2021-03-24,2021-03-31,2021-04-01,Returned
8698,2634,2022-07-17,2022-08-06,2022-08-08,Returned
1591,11545,2020-07-20,2020-08-12,2020-08-21,Returned
1505,2911,2022-06-26,2022-07-03,2022-07-07,Returned
9825,14083,2022-07-07,2022-07-17,2022-07-20,Overdue
8802,9450,2021-12-27,2022-01-26,2022-02-02,Returned
6018,4215,2022-02-23,2022-03-18,,Overdue
1080,6878,2020-06-04,2020-06-20,2020-06-23,Overdue
2585,11685,2022-05-30,2022-06-13,2022-06-15,Returned
643,2902,2021-08-09,2021-09-02,,Overdue
6155,4790,2020-09-10,2020-10-03,2020-10-09,Active
9068,11118,2022-11-20,2022-12-04,2022-12-04,Overdue
1720,10585,2020-03-27,2020-04-19,2020-04-22,Active
6178,7280,2022-08-16,2022-09-12,2022-09-17,Active
650,4607,2021-08-18,2021-08-30,2021-09-04,Overdue
3427,7495,2020-12-28,2021-01-14,,Returned
8230,13932,2020-03-07,2020-03-24,2020-04-03,Overdue
4118,9439,2020-09-01,2020-09-13,2020-09-15,Overdue
7353,2049,2021-04-25,2021-05-05,2021-05-15,Active
3480,1667,2021-06-13,2021-07-03,2021-07-05,Overdue
6213,809,2022-11-24,2022-12-07,2022-12-08,Overdue
9318,12203,2022-06-03,2022-06-22,,Active
6725,9694,2022-12-31,2023-01-12,2023-01-22,Active
7195,10533,2021-01-26,2021-02-05,2021-02-14,Active
3027,4540,2020-06-27,2020-07-11,2020-07-16,Active
4585,9913,2021-05-01,2021-05-12,2021-05-16,Overdue
6682,10276,2020-09-07,2020-09-28,,Active
478,4142,2021-09-18,2021-10-14,2021-10-18,Returned
4288,14812,2021-09-30,2021-10-26,2021-10-30,Returned
9981,2568,2021-04-25,2021-05-21,2021-05-30,Overdue
3803,10066,2021-08-14,2021-08-21,2021-08-29,Overdue
3710,12656,2022-04-04,2022-05-01,,Active
9090,1987,2020-01-04,2020-01-12,,Returned
7226,9630,2021-03-26,2021-04-04,2021-04-04,Overdue
4257,12566,2022-12-05,2022-12-30,,Returned
9997,4029,2022-06-24,2022-07-19,,Returned
9162,9671,2020-02-24,2020-03-06,2020-03-07,Overdue
2772,1743,2021-05-25,2021-06-11,2021-06-21,Returned
9040,2662,2020-08-17,2020-09-12,,Active
1193,7228,2020-01-17,2020-02-01,2020-02-10,Returned
2605,3606,2022-02-14,2022-03-14,2022-03-21,Active
3632,1079,2022-01-26,2022-02-13,2022-02-14,Returned
9062,12451,2020-03-04,2020-04-03,2020-04-03,Returned
8611,11474,2022-09-07,2022-09-26,,Returned
1173,736,2022-11-21,2022-12-08,2022-12-15,Active
9210,1944,2022-02-24,2022-03-06,,Returned
2155,3603,2021-07-11,2021-07-30,,Active
8370,1395,2022-10-02,2022-10-31,,Returned
2856,149,2021-10-28,2021-11-12,2021-11-20,Overdue
646,2746,2020-10-24,2020-11-13,,Overdue
4579,7730,2020-04-24,2020-05-21,2020-05-28,Active
7782,6476,2022-09-15,2022-09-27,2022-09-29,Overdue
1784,8090,2021-05-25,2021-06-17,2021-06-23,Active
4530,6604,2022-08-07,2022-08-17,2022-08-25,Returned
6186,1055,2020-09-23,2020-10-23,,Active
6104,1992,2022-09-03,2022-09-19,,Active
9098,921,2022-11-15,2022-12-04,2022-12-06,Returned
5828,1017,2020-06-28,2020-07-14,,Active
619,9636,2021-04-02,2021-04-30,2021-05-04,Active
3003,8114,2021-03-06,2021-04-02,2021-04-04,Returned
3225,8417,2021-11-27,2021-12-14,,Returned
6098,1906,2020-01-14,2020-01-22,2020-01-24,Active
3887,12476,2021-05-14,2021-06-01,2021-06-01,Overdue
1808,1681,2021-04-28,2021-05-28,,Returned
7753,9009,2020-08-19,2020-09-10,,Returned
8666,14000,2021-04-23,2021-05-11,,Overdue
726,1820,2021-09-26,2021-10-06,2021-10-11,Overdue
6697,3241,2021-10-01,2021-10-14,2021-10-17,Overdue
2009,3880,2021-12-22,2022-01-18,2022-01-25,Returned
662,4021,2022-02-27,2022-03-22,2022-03-31,Active
3366,4856,2022-04-10,2022-04-17,2022-04-23,Overdue
9831,12636,2020-05-02,2020-05-29,,Active
2119,8009,2022-06-15,2022-07-07,2022-07-12,Overdue
3182,9239,2020-04-13,2020-05-05,2020-05-06,Active
2876,13052,2022-10-05,2022-10-19,2022-10-28,Active
5419,11643,2022-11-16,2022-12-07,2022-12-13,Returned
5860,8569,2020-09-29,2020-10-08,2020-10-17,Returned
5517,8469,2020-08-16,2020-09-02,2020-09-05,Returned
2,1601,2020-01-08,2020-02-06,,Overdue
4924,1490,2020-06-14,2020-06-21,2020-06-29,Active
2425,8214,2022-10-16,2022-10-25,2022-10-29,Overdue
2656,9258,2021-09-05,2021-09-14,2021-09-19,Overdue
3948,4459,2022-01-20,2022-02-01,2022-02-11,Active
7671,1465,2022-01-12,2022-01-31,2022-02-01,Active
4762,10577,2021-10-17,2021-10-26,2021-11-01,Overdue
5426,5589,2022-12-28,2023-01-10,2023-01-14,Active
3646,9572,2020-01-27,2020-02-22,2020-02-29,Active
753,6459,2020-08-03,2020-08-17,2020-08-21,Active
7487,5444,2021-03-28,2021-04-16,2021-04-20,Active
1223,12390,2021-03-02,2021-03-22,,Active
7476,4313,2021-12-07,2021-12-27,2021-12-29,Returned
6601,3563,2021-08-23,2021-09-21,,Returned
5234,12196,2021-11-02,2021-11-09,2021-11-11,Overdue
9053,77,2021-08-19,2021-09-03,2021-09-12,Overdue
5962,1968,2022-01-06,2022-01-17,2022-01-17,Overdue
1984,4648,2022-08-30,2022-09-22,,Returned
5072,10943,2022-08-19,2022-08-26,2022-09-02,Returned
6226,3106,2022-07-27,2022-08-25,2022-08-26,Overdue
5202,6793,2020-04-03,2020-04-28,2020-05-02,Active
5729,12773,2020-12-16,2021-01-05,2021-01-10,Returned
7111,13211,2020-02-10,2020-02-28,2020-03-01,Active
4520,11539,2020-12-28,2021-01-08,,Returned
3738,3382,2021-02-13,2021-03-03,2021-03-09,Overdue
4123,8816,2020-06-26,2020-07-12,,Overdue
9259,13705,2022-04-29,2022-05-12,2022-05-12,Overdue
4782,1374,2021-09-17,2021-10-02,2021-10-03,Active
3326,5148,2022-11-14,2022-12-05,2022-12-13,Active
1317,14545,2021-12-07,2021-12-26,2021-12-28,Returned
902,11081,2021-02-24,2021-03-17,2021-03-17,Returned
3395,11276,2020-06-05,2020-06-30,2020-07-10,Returned
5554,1057,2020-12-18,2021-01-01,2021-01-08,Returned
9418,12327,2020-07-20,2020-08-05,2020-08-13,Returned
6850,2356,2020-12-24,2021-01-04,2021-01-04,Returned
8994,7737,2020-08-28,2020-09-17,,Active
2091,10149,2022-01-09,2022-01-19,2022-01-23,Overdue
6755,735,2021-10-18,2021-11-16,,Returned
9748,5885,2021-09-16,2021-10-10,,Active
4579,10932,2021-12-02,2021-12-31,2022-01-07,Active
7925,8028,2022-01-06,2022-02-03,2022-02-08,Active
3564,3134,2022-09-29,2022-10-07,,Overdue
1279,6758,2021-10-07,2021-10-16,,Active
6872,1843,2022-02-12,2022-02-27,2022-03-05,Returned
5462,10143,2021-01-25,2021-02-12,2021-02-18,Returned
8748,5758,2020-08-03,2020-08-29,2020-09-08,Returned
8087,11203,2020-02-02,2020-02-11,2020-02-21,Returned
9965,10656,2021-07-23,2021-08-16,2021-08-19,Returned
436,14846,2021-12-09,2021-12-22,2021-12-30,Active
9145,6343,2022-09-17,2022-10-03,2022-10-10,Overdue
2571,11937,2022-01-23,2022-02-22,,Active
5244,7503,2021-12-09,2022-01-01,2022-01-06,Overdue
838,12867,2022-06-11,2022-06-27,2022-07-07,Active
8142,175,2020-08-09,2020-08-18,2020-08-28,Active
9024,14827,2022-03-14,2022-04-02,2022-04-08,Active
90,5089,2020-03-08,2020-03-26,2020-04-03,Overdue
3550,8125,2022-02-11,2022-02-25,2022-03-02,Active
8225,6489,2022-10-25,2022-11-05,,Returned
4962,10241,2021-08-15,2021-09-07,2021-09-11,Returned
8990,5995,2020-03-10,2020-03-28,2020-04-04,Overdue
8120,5448,2021-05-08,2021-06-04,2021-06-14,Returned
4202,3330,2020-08-26,2020-09-20,,Returned
2643,7018,2021-01-16,2021-01-24,2021-01-28,Returned
9442,13472,2022-02-16,2022-03-18,2022-03-20,Active
6577,13748,2021-03-12,2021-03-20,2021-03-27,Returned
9484,3980,2021-11-25,2021-12-03,2021-12-10,Overdue
9980,8839,2020-02-07,2020-02-24,2020-02-24,Overdue
378,3467,2020-12-21,2020-12-30,2021-01-09,Overdue
1137,2876,2021-03-10,2021-03-30,,Overdue
8537,4488,2021-07-27,2021-08-10,2021-08-15,Active
3540,10060,2020-02-13,2020-03-10,2020-03-17,Active
9365,10621,2021-05-24,2021-06-11,,Returned
4947,6477,2020-11-25,2020-12-05,2020-12-12,Overdue
227,14486,2021-11-23,2021-12-14,,Overdue
4631,13790,2020-11-04,2020-11-16,2020-11-21,Returned
1442,2584,2020-09-26,2020-10-24,2020-10-24,Active
1690,10681,2022-10-23,2022-11-07,,Returned
5409,10381,2020-03-11,2020-03-30,,Overdue
2197,645,2021-09-12,2021-10-12,2021-10-18,Returned
4430,2689,2021-06-25,2021-07-03,2021-07-05,Overdue
9950,14730,2021-12-05,2021-12-31,2022-01-10,Active
2572,3569,2021-03-30,2021-04-23,2021-04-29,Active
8592,2904,2020-07-06,2020-08-01,2020-08-06,Returned
5842,4929,2021-09-09,2021-09-29,2021-10-08,Overdue
1194,3017,2020-03-04,2020-03-25,2020-03-25,Overdue
7763,6358,2020-08-12,2020-08-29,2020-08-31,Active
5484,4012,2022-10-10,2022-10-31,2022-11-05,Active
3813,7234,2022-03-28,2022-04-22,2022-04-27,Active
7201,6669,2020-01-24,2020-02-23,2020-02-27,Active
2263,7115,2022-05-01,2022-05-29,2022-05-31,Returned
8102,10104,2022-10-29,2022-11-05,2022-11-13,Overdue
5627,1455,2020-12-17,2021-01-16,2021-01-24,Overdue
6300,7096,2020-09-25,2020-10-07,2020-10-08,Active
5816,2058,2022-12-23,2023-01-15,,Returned
9870,11564,2021-02-28,2021-03-25,,Overdue
6489,6822,2020-04-06,2020-05-01,2020-05-05,Active
5525,13146,2022-01-24,2022-02-12,2022-02-18,Overdue
5643,3386,2022-04-17,2022-05-09,2022-05-12,Returned
3661,723,2021-03-29,2021-04-06,2021-04-12,Returned
2417,3800,2020-12-22,2021-01-11,2021-01-19,Active
1948,5209,2022-04-17,2022-05-16,2022-05-19,Active
4463,7643,2022-10-09,2022-10-24,2022-10-28,Overdue
7698,8251,2022-05-12,2022-06-08,,Active
6282,5250,2022-04-11,2022-05-09,,Overdue
2794,8225,2020-05-22,2020-06-15,2020-06-18,Returned
5915,13637,2022-08-31,2022-09-23,2022-10-03,Overdue
1794,3097,2021-10-12,2021-11-11,2021-11-14,Active
6711,3622,2021-08-11,2021-09-02,2021-09-06,Active
5094,6151,2022-09-06,2022-09-22,2022-09-24,Overdue
4537,1120,2020-02-23,2020-03-05,,Overdue
3314,729,2021-06-22,2021-06-30,2021-07-05,Returned
1137,8797,2022-02-02,2022-03-04,2022-03-06,Active
2709,8454,2020-02-03,2020-03-01,,Returned
9119,10414,2020-01-05,2020-01-27,2020-02-03,Returned
6942,9317,2020-12-28,2021-01-23,2021-02-02,Overdue
3009,2217,2021-02-19,2021-03-16,2021-03-23,Active
6904,9756,2021-03-03,2021-03-14,2021-03-16,Active
2729,4917,2020-11-19,2020-12-18,,Returned
6781,12618,2022-10-14,2022-11-11,2022-11-20,Active
6555,14123,2023-01-01,2023-01-26,2023-01-27,Overdue
1852,13297,2021-02-02,2021-02-19,,Returned
4108,3083,2020-04-07,2020-05-02,,Overdue
9095,4613,2020-09-20,2020-10-13,2020-10-13,Returned
8268,8523,2020-09-09,2020-09-30,2020-10-08,Overdue
2176,6314,2021-04-17,2021-05-04,2021-05-12,Returned
3495,9976,2022-07-01,2022-07-15,,Overdue
8691,2574,2022-04-23,2022-05-22,2022-05-31,Returned
9169,8545,2022-07-09,2022-08-08,,Overdue
3550,3860,2022-10-13,2022-11-12,2022-11-18,Active
735,1762,2020-03-04,2020-03-29,2020-04-02,Active
6397,9366,2022-05-26,2022-06-11,2022-06-13,Returned
6682,9455,2022-02-16,2022-03-09,,Returned
94,3061,2022-11-14,2022-11-23,,Active
5825,1635,2020-12-04,2020-12-11,2020-12-15,Returned
6694,517,2022-02-02,2022-02-20,,Overdue
5431,8792,2020-01-20,2020-01-28,2020-01-29,Returned
7006,6948,2020-11-09,2020-11-29,2020-12-09,Returned
9828,1455,2020-12-19,2021-01-14,2021-01-19,Active
6640,2057,2022-03-23,2022-04-22,2022-04-26,Active
6906,13518,2020-12-23,2021-01-18,,Active
6611,3595,2021-11-18,2021-12-16,2021-12-26,Active
3142,13813,2022-07-18,2022-08-06,2022-08-16,Active
5259,11028,2022-04-22,2022-05-13,2022-05-23,Overdue
877,2810,2021-11-12,2021-12-12,2021-12-18,Active
1081,10936,2020-08-10,2020-09-02,2020-09-05,Returned
5411,13545,2020-10-05,2020-10-19,,Returned
3829,2402,2022-01-15,2022-02-14,2022-02-24,Active
5834,7273,2020-10-16,2020-10-24,2020-10-28,Active
3201,8396,2020-12-28,2021-01-05,2021-01-05,Overdue
9092,8753,2020-11-14,2020-12-08,,Active
4368,6519,2020-03-07,2020-04-05,2020-04-06,Active
114,6907,2021-10-30,2021-11-15,2021-11-15,Active
5293,13014,2022-09-10,2022-09-21,2022-09-21,Overdue
9214,11472,2020-02-01,2020-02-24,2020-02-25,Active
9426,8531,2022-04-13,2022-04-26,2022-04-27,Active
9929,5117,2022-05-30,2022-06-12,2022-06-12,Overdue
3124,7917,2021-05-11,2021-06-09,2021-06-09,Returned
728,834,2020-07-18,2020-08-17,2020-08-23,Active
7668,8688,2020-12-14,2020-12-31,2021-01-05,Active
1535,2745,2020-01-18,2020-02-10,,Returned
1111,11164,2021-08-19,2021-09-08,2021-09-18,Active
8272,5002,2020-10-08,2020-11-07,2020-11-07,Overdue
4478,9117,2020-05-05,2020-05-31,2020-06-01,Active
7804,7963,2022-07-05,2022-07-31,,Overdue
5275,5111,2020-07-08,2020-07-27,,Overdue
9659,12396,2022-07-26,2022-08-08,2022-08-13,Returned
5006,6792,2022-12-18,2023-01-04,2023-01-13,Returned
3225,5199,2020-06-01,2020-06-14,2020-06-24,Returned
3303,14782,2021-09-29,2021-10-07,2021-10-17,Returned
2329,3704,2022-09-09,2022-09-29,2022-10-08,Active
527,8010,2020-09-15,2020-10-05,2020-10-10,Overdue
8747,5788,2022-11-12,2022-11-26,,Active
6108,10370,2022-05-18,2022-06-04,2022-06-11,Overdue
7760,3068,2021-05-15,2021-05-29,2021-06-07,Overdue
7989,12413,2020-08-12,2020-08-30,2020-08-30,Active
2896,3235,2022-12-25,2023-01-03,2023-01-04,Active
8183,11875,2022-04-09,2022-04-25,2022-04-25,Active
8479,8863,2021-12-11,2021-12-30,,Overdue
6884,216,2020-10-01,2020-10-28,2020-11-03,Returned
746,12073,2020-08-14,2020-08-24,2020-08-31,Returned
312,4087,2020-11-05,2020-12-03,2020-12-08,Returned
7049,4067,2021-04-13,2021-04-30,2021-05-04,Returned
9187,3018,2022-02-24,2022-03-05,2022-03-06,Overdue
9073,4145,2020-01-27,2020-02-23,2020-03-04,Overdue
6085,6983,2021-07-06,2021-08-01,2021-08-03,Returned
3805,9025,2020-02-29,2020-03-20,2020-03-24,Overdue
537,6919,2022-02-18,2022-03-17,2022-03-25,Returned
5703,5716,2022-08-17,2022-09-05,2022-09-05,Returned
4067,14840,2022-09-21,2022-10-04,2022-10-10,Overdue
6425,2532,2021-02-20,2021-02-27,2021-03-09,Returned
9702,278,2020-11-22,2020-12-15,2020-12-25,Overdue
1819,9258,2021-11-09,2021-11-16,2021-11-24,Overdue
7966,3264,2020-09-18,2020-10-17,,Overdue
1543,8653,2021-01-24,2021-02-23,,Returned
2419,8375,2021-07-26,2021-08-24,2021-08-30,Active
3218,4830,2022-08-02,2022-08-16,2022-08-18,Returned
3205,12110,2022-01-27,2022-02-15,2022-02-21,Returned
1342,3831,2022-01-11,2022-02-05,2022-02-05,Overdue
3374,13034,2020-07-24,2020-08-07,2020-08-10,Active
9228,11330,2020-02-20,2020-03-17,,Returned
2218,11921,2020-03-12,2020-03-22,2020-03-31,Overdue
1860,4887,2022-08-21,2022-09-13,2022-09-20,Overdue
9916,10528,2020-07-05,2020-07-17,2020-07-22,Overdue
700,5759,2021-07-01,2021-07-26,2021-07-30,Overdue
5432,2536,2020-08-22,2020-09-05,2020-09-12,Overdue
5790,9855,2020-10-08,2020-10-17,,Active
5173,4675,2020-02-09,2020-02-26,2020-03-06,Overdue
4166,7108,2022-02-09,2022-03-06,2022-03-12,Active
5557,11397,2022-08-13,2022-08-24,2022-08-25,Active
3177,14387,2022-07-04,2022-07-12,2022-07-12,Returned
3260,12618,2022-10-14,2022-11-02,2022-11-05,Returned
818,8084,2022-10-29,2022-11-07,2022-11-10,Overdue
4936,9781,2021-11-11,2021-11-27,,Active
7046,3554,2021-09-09,2021-09-18,2021-09-25,Returned
59,6087,2022-04-16,2022-04-23,2022-04-25,Active
1574,21,2021-10-13,2021-10-29,2021-11-01,Overdue
1500,4545,2022-09-20,2022-10-18,,Returned
8357,10419,2022-09-16,2022-09-28,2022-10-04,Returned
7683,6958,2020-12-27,2021-01-10,2021-01-17,Returned
9744,5851,2020-08-23,2020-09-19,2020-09-22,Returned
3155,11454,2021-04-26,2021-05-14,2021-05-21,Returned
8587,13898,2022-10-08,2022-11-03,2022-11-10,Active
2414,14671,2020-11-10,2020-12-05,2020-12-07,Overdue
5090,12173,2020-04-21,2020-05-01,2020-05-01,Overdue
6498,4067,2021-01-16,2021-01-27,2021-02-01,Overdue
9350,4158,2021-11-24,2021-12-11,2021-12-17,Active
5183,5113,2022-01-24,2022-02-22,2022-02-28,Returned
4833,9524,2020-10-10,2020-10-30,2020-11-01,Returned
6379,11629,2020-01-11,2020-01-26,,Active
2118,9315,2022-10-13,2022-11-04,2022-11-09,Overdue
7099,4287,2020-11-25,2020-12-08,2020-12-18,Active
4199,8685,2021-01-20,2021-02-11,2021-02-15,Returned
5345,6690,2022-07-06,2022-07-16,2022-07-20,Returned
3938,1184,2022-08-30,2022-09-06,2022-09-14,Returned
6369,4258,2020-04-06,2020-04-30,2020-05-02,Active
2811,10441,2021-11-18,2021-12-06,2021-12-14,Returned
9132,10161,2022-08-22,2022-09-16,2022-09-18,Active
6622,11593,2021-02-01,2021-02-24,2021-03-02,Overdue
2363,7697,2021-04-04,2021-04-29,,Overdue
5969,12154,2021-05-29,2021-06-24,2021-06-30,Active
2707,3348,2022-10-08,2022-10-28,2022-11-07,Returned
5071,14625,2021-04-12,2021-05-03,2021-05-05,Returned
7077,11722,2022-10-22,2022-11-12,2022-11-20,Overdue
8732,2022,2021-02-06,2021-02-26,2021-03-06,Returned
901,10340,2021-02-12,2021-02-23,2021-02-26,Active
323,14948,2020-02-25,2020-03-16,2020-03-20,Returned
1228,5637,2022-08-25,2022-09-13,2022-09-14,Active
1903,9592,2020-04-26,2020-05-16,2020-05-19,Overdue
8296,5798,2021-09-23,2021-10-11,,Active
4557,4747,2022-10-24,2022-11-15,2022-11-24,Active
8597,6162,2020-06-13,2020-06-24,2020-06-26,Overdue
5364,6723,2021-08-21,2021-09-16,2021-09-24,Returned
358,7462,2021-08-09,2021-08-23,2021-08-31,Active
2210,14540,2022-01-10,2022-02-05,2022-02-10,Returned
1322,1709,2020-06-24,2020-07-24,2020-07-27,Returned
6649,10837,2020-04-07,2020-04-21,2020-04-30,Returned
2091,13350,2020-06-26,2020-07-07,2020-07-09,Returned
3423,2883,2020-08-12,2020-09-01,2020-09-04,Returned
374,3172,2022-02-03,2022-02-21,2022-02-22,Returned
7943,9332,2022-10-05,2022-11-04,2022-11-09,Overdue
1461,8728,2022-10-21,2022-11-13,2022-11-16,Overdue
